date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:02	332/332	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:02%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/endereco/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/endereco/adicionar.html	(from https://rennaker.lojaintegrada.com.br/carrinho/index)
11:17:03	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:03%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/carrinho/index)
11:17:03	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:03%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/carrinho/index)
11:17:04	74/74	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:04%20GMT	https://rennaker.lojaintegrada.com.br/conta/recuperar_senha	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/recuperar_senha.html	(from https://rennaker.lojaintegrada.com.br/conta/login?next=/conta/index)
11:17:04	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:04%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/conta/login?next=/conta/index)
11:17:04	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:04%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/conta/login?next=/conta/index)
11:17:04	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:05%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/conta/login)
11:17:05	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:05%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/conta/login)
11:17:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:06%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/conta/login?next=/conta/pedido/listar)
11:17:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:06%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/conta/login?next=/conta/pedido/listar)
11:17:07	47599/47599	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:07%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:100.0%2F199.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasde3a.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:07	45748/45748	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:07%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:200.0%2F399.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas5d0b.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:08	45748/45748	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:08%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:400.0%2F599.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas4a6f.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:09	45749/45749	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:09%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?fq=Preco:600.0%2F999.99	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhase683.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:09	377467/377467	---M--	200	added ('OK')	image/png	etag:%224d81ca265079c7edc62a57610675e7c7%22	https://cdn.awsli.com.br/1140x850/2545/2545673/banner/tmpbannercategoria2-ec173d48e1.png	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/1140x850/2545/2545673/banner/tmpbannercategoria2-ec173d48e1.png	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:10	53829/53829	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:10%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bnome	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasba88.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:10	53849/53849	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:11%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=mais_vendidos	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasbb7d.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:11	53828/53828	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:11%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=%2Bpreco	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasa6d4.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:12	53820/53820	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:12%20GMT	https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas?sort=-preco	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/cabelo-pele-e-unhasc25e.html	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:12	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:12%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:13	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:13%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/cabelo-pele-e-unhas)
11:17:13	84750/84750	---M--	200	added ('OK')	image/webp	etag:%225bcf12604d5e0b402222a25f02a67549%22	https://cdn.awsli.com.br/800x800/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/800x800/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:14	86448/86448	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:14%20GMT	https://rennaker.lojaintegrada.com.br/02-rennaker-gummy?utm_source=twitter&utm_medium=twitter&utm_campaign=twitter	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/02-rennaker-gummy6e0e.html	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:14	725/725	---M--	200	added ('OK')	text/css	etag:%22fb689f979574013e6c55555e376d742e%22	https://cdn.awsli.com.br/production/static/loja/estrutura/v1/css/imagezoom.min.css	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/production/static/loja/estrutura/v1/css/imagezoom.min.css	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:14	5031/5031	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b487f6ec1dbca471003df41993b6a49c%22	https://cdn.awsli.com.br/production/static/loja/estrutura/v1/js/jquery.imagezoom.min.js	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/production/static/loja/estrutura/v1/js/jquery.imagezoom.min.js	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:15	44/44	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:15%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/frete	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/frete.html	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:15	11341/11341	---MCZ	200	added ('OK')	application/javascript	etag:W/%22227752c12bc3cac3290e2cc4f72c8c31%22	https://cdn.awsli.com.br/production/static/loja/estrutura/v1/js/produto.min.js?v=b683f5a	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/production/static/loja/estrutura/v1/js/produto.min4545.js	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:15	2877/2877	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb0f00880f41d9074e19660a5118c2c9%22	https://cdn.awsli.com.br/production/static/loja/estrutura/v1/js/eventos-pixel-produto.min.js?v=b683f5a	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/production/static/loja/estrutura/v1/js/eventos-pixel-produto.min4545.js	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:15	1849/1849	---M--	200	added ('OK')	image/webp	etag:%225bcf12604d5e0b402222a25f02a67549%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:16	33807/33807	---M--	200	added ('OK')	image/webp	etag:%225bcf12604d5e0b402222a25f02a67549%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:16	2064/2064	---M--	200	added ('OK')	image/webp	etag:%22e701504c7201baf073d1e1038a5fa103%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/198416704/kit2-rennaker-89c72bf704.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/198416704/kit2-rennaker-89c72bf704.jpg	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:16	42580/42580	---M--	200	added ('OK')	image/webp	etag:%22e701504c7201baf073d1e1038a5fa103%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/198416704/kit2-rennaker-89c72bf704.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/198416704/kit2-rennaker-89c72bf704.jpg	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:16	128719/128719	---M--	200	added ('OK')	image/png	etag:%225bcf12604d5e0b402222a25f02a67549%22	https://cdn.awsli.com.br/1000x1000/2545/2545673/produto/198416704/group-57-79bea05edb.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/1000x1000/2545/2545673/produto/198416704/group-57-79bea05edb.png	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:17	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:17%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/198416704/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/198416704/adicionar	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:17	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:17%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/198416704/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/198416704/adicionar	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:17	7922/7922	---M--	200	added ('OK')	image/png	etag:%22da40ab5bfe067c8c18779a0a3556ea0e%22	https://cdn.awsli.com.br/production/static/img/formas-de-pagamento/payu-cards.png?v=b683f5a	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/production/static/img/formas-de-pagamento/payu-cards4545.png	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:18	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:18%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/198416704/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/198416704/adicionar	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:18	11877/11877	---M--	200	added ('OK')	image/gif	etag:%222ccfb50741a3b02fbced57c81533d43b%22	https://cdn.awsli.com.br/production/static/img/produto-sem-imagem.gif	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/production/static/img/produto-sem-imagem.gif	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:19%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:20	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:20%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:20%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/02-rennaker-gummy)
11:17:20	89957/89957	---M--	200	added ('OK')	image/webp	etag:%2228f3332e10f693a9bec941a42aee8180%22	https://cdn.awsli.com.br/800x800/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/800x800/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:21	89123/89123	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:21%20GMT	https://rennaker.lojaintegrada.com.br/03-rennaker-gummy?utm_source=twitter&utm_medium=twitter&utm_campaign=twitter	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/03-rennaker-gummy6e0e.html	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:21	1862/1862	---M--	200	added ('OK')	image/webp	etag:%2228f3332e10f693a9bec941a42aee8180%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:21	35799/35799	---M--	200	added ('OK')	image/webp	etag:%2228f3332e10f693a9bec941a42aee8180%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:22	2515/2515	---M--	200	added ('OK')	image/webp	etag:%2226bc25c1920770d3be692b02de7c6469%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/198417204/kit-rennaker-4aa5ff5d3e.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/198417204/kit-rennaker-4aa5ff5d3e.jpg	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:22	53713/53713	---M--	200	added ('OK')	image/webp	etag:%2226bc25c1920770d3be692b02de7c6469%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/198417204/kit-rennaker-4aa5ff5d3e.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/198417204/kit-rennaker-4aa5ff5d3e.jpg	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:22	135703/135703	---M--	200	added ('OK')	image/png	etag:%2228f3332e10f693a9bec941a42aee8180%22	https://cdn.awsli.com.br/1000x1000/2545/2545673/produto/198417204/group-59-14aa6e1b1f.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/1000x1000/2545/2545673/produto/198417204/group-59-14aa6e1b1f.png	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:22%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/198417204/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/198417204/adicionar	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:23	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:23%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/198417204/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/198417204/adicionar	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:23	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:23%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/198417204/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/198417204/adicionar	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:24	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:24%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:24%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:24%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/03-rennaker-gummy)
11:17:25	90085/90085	---M--	200	added ('OK')	image/webp	etag:%2296d62d1d3fe27e8e7af421a6b806f583%22	https://cdn.awsli.com.br/800x800/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/800x800/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:25	91008/91008	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Jan%202023%2014:17:25%20GMT	https://rennaker.lojaintegrada.com.br/06-rennaker-gummy?utm_source=twitter&utm_medium=twitter&utm_campaign=twitter	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/06-rennaker-gummy6e0e.html	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:25	1912/1912	---M--	200	added ('OK')	image/webp	etag:%2296d62d1d3fe27e8e7af421a6b806f583%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:25	35745/35745	---M--	200	added ('OK')	image/webp	etag:%2296d62d1d3fe27e8e7af421a6b806f583%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:26	2720/2720	---M--	200	added ('OK')	image/webp	etag:%226e9537fb202108a3c3342b21d97a368d%22	https://cdn.awsli.com.br/64x50/2545/2545673/produto/198417271/kit-6-meses-rennaker-822229d328.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/64x50/2545/2545673/produto/198417271/kit-6-meses-rennaker-822229d328.jpg	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:26	68357/68357	---M--	200	added ('OK')	image/webp	etag:%226e9537fb202108a3c3342b21d97a368d%22	https://cdn.awsli.com.br/600x450/2545/2545673/produto/198417271/kit-6-meses-rennaker-822229d328.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/600x450/2545/2545673/produto/198417271/kit-6-meses-rennaker-822229d328.jpg	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:26	119947/119947	---M--	200	added ('OK')	image/webp	etag:%2296d62d1d3fe27e8e7af421a6b806f583%22	https://cdn.awsli.com.br/1000x1000/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/cdn.awsli.com.br/1000x1000/2545/2545673/produto/198417271/group-58-52927bfd60.jpg	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:27%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/198417271/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/198417271/adicionar	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:28	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:28%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/198417271/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/198417271/adicionar	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:28%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/198417271/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/198417271/adicionar	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:29%20GMT	https://rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/carrinho/produto/adicionar	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:29%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
11:17:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2027%20Jan%202023%2014:17:29%20GMT	https://rennaker.lojaintegrada.com.br/conta/favorito/listar	D:/Sunflower/Site/Clone-Site/RennakerLojaIntegrada/rennaker.lojaintegrada.com.br/conta/favorito/listar	(from https://rennaker.lojaintegrada.com.br/06-rennaker-gummy)
